"Rectangle","long","lat","X","X.1","suba","statrec","dummy","L.sqm","year"
"42E9",-0.5,56.75,NA,NA,"cw",28.7862990178385,2019
"42F0",0.5,56.75,NA,NA,"cw",0.327501775772468,2019
"42F1",1.5,56.75,NA,NA,"cw",0.361502127076586,2019
"42F2",2.5,56.75,NA,NA,"ce",0.268152995618506,2019
"42F3",3.5,56.75,NA,NA,"ce",0.54173590208129,2019
"42F4",4.5,56.75,NA,NA,"ce",0.0266859960389977,2019
"42F5",5.5,56.75,NA,NA,"ce",0.0320298167027793,2019
"42F6",6.5,56.75,NA,NA,"ce",0.0242917261396049,2019
"42F7",7.5,56.75,NA,NA,"ce",0.0165022542989948,2019
"42G1",11.5,56.75,NA,NA,"ka",0.00836938306210599,2019
"42G2",12.5,56.75,NA,NA,"ka",0.00829349377175251,2019
"43E8",-1.5,57.25,NA,NA,"cw",493.373748885286,2019
"43E9",-0.5,57.25,NA,NA,"cw",426.210456833071,2019
"43F0",0.5,57.25,NA,NA,"cw",0.386969446904921,2019
"43F1",1.5,57.25,NA,NA,"cw",0.223916216559299,2019
"43F2",2.5,57.25,NA,NA,"ce",0.153168651350192,2019
"43F3",3.5,57.25,NA,NA,"ce",0.176083291944755,2019
"43F4",4.5,57.25,NA,NA,"ce",0.309689262527714,2019
"43F5",5.5,57.25,NA,NA,"ce",0.0379219473381827,2019
"43F6",6.5,57.25,NA,NA,"ce",0.100757421191224,2019
"43F7",7.5,57.25,NA,NA,"ce",0.0731218282694617,2019
"43F8",8.5,57.25,NA,NA,"ce",0.0127813757372259,2019
"43G0",10.5,57.25,NA,NA,"ka",0,2019
"43G1",11.5,57.25,NA,NA,"ka",0.0166962118943888,2019
"43G2",12.5,57.25,NA,NA,"ka",0,2019
"44E6",-3.5,57.75,NA,NA,"cw",0.185024124170744,2019
"44E7",-2.5,57.75,NA,NA,"cw",0.077899567375424,2019
"44E8",-1.5,57.75,NA,NA,"cw",295.033570946657,2019
"44E9",-0.5,57.75,NA,NA,"cw",20.8543322705088,2019
"44F0",0.5,57.75,NA,NA,"cw",0.136754278484113,2019
"44F1",1.5,57.75,NA,NA,"cw",0.229716494157063,2019
"44F2",2.5,57.75,NA,NA,"ce",0.201817209982507,2019
"44F3",3.5,57.75,NA,NA,"ce",0.216912870166289,2019
"44F4",4.5,57.75,NA,NA,"ce",0.0868209013118429,2019
"44F5",5.5,57.75,NA,NA,"ce",0.0671968192702581,2019
"44F8",8.5,57.75,NA,NA,"ce",0.210134053830885,2019
"44F9",9.5,57.75,NA,NA,"ka",0.17615001094998,2019
"44G0",10.5,57.75,NA,NA,"ka",0.318577545698933,2019
"44G1",11.5,57.75,NA,NA,"ka",0.0403531785479925,2019
"45E6",-3.5,58.25,NA,NA,"cw",0.0719978804376174,2019
"45E7",-2.5,58.25,NA,NA,"cw",0.0646537021718678,2019
"45E8",-1.5,58.25,NA,NA,"cw",0.0632303097277541,2019
"45E9",-0.5,58.25,NA,NA,"cw",0.0544754313293105,2019
"45F0",0.5,58.25,NA,NA,"cw",0.073299784718343,2019
"45F1",1.5,58.25,NA,NA,"cw",0.128822584812174,2019
"45F2",2.5,58.25,NA,NA,"ce",0.14687709901552,2019
"45F3",3.5,58.25,NA,NA,"ce",0.0801370398209582,2019
"45F4",4.5,58.25,NA,NA,"ce",0.046786368656192,2019
"45F8",8.5,58.25,NA,NA,"ce",0,2019
"45F9",9.5,58.25,NA,NA,"ka",0.0178404207345533,2019
"45G0",10.5,58.25,NA,NA,"ka",0.203697329301279,2019
"45G1",11.5,58.25,NA,NA,"ka",0.158577954000409,2019
"46E6",-3.5,58.75,NA,NA,"nw",0.0343831088753397,2019
"46E7",-2.5,58.75,NA,NA,"nw",0.0138042928541159,2019
"46E8",-1.5,58.75,NA,NA,"nw",0.0408373878537407,2019
"46E9",-0.5,58.75,NA,NA,"nw",0.0288366123480177,2019
"46F0",0.5,58.75,NA,NA,"nw",0.0503993498644282,2019
"46F1",1.5,58.75,NA,NA,"nw",0.0788809715019758,2019
"46F2",2.5,58.75,NA,NA,"ne",0.0935862774854495,2019
"46F3",3.5,58.75,NA,NA,"ne",0.0969126794119472,2019
"46F9",9.5,58.75,NA,NA,"ka",0.140648463005993,2019
"46G0",10.5,58.75,NA,NA,"ka",0.153898501018947,2019
"46G1",11.5,58.75,NA,NA,"ka",0.164263138614738,2019
"47E6",-3.5,59.25,NA,NA,"nw",0.0173023078681475,2019
"47E7",-2.5,59.25,NA,NA,"nw",0.040783528381215,2019
"47E8",-1.5,59.25,NA,NA,"nw",0.0311065590917966,2019
"47E9",-0.5,59.25,NA,NA,"nw",0.0221706532067653,2019
"47F0",0.5,59.25,NA,NA,"nw",0.0388977748990816,2019
"47F1",1.5,59.25,NA,NA,"nw",0.021061594483116,2019
"47F2",2.5,59.25,NA,NA,"ne",0.0201250168187198,2019
"47F3",3.5,59.25,NA,NA,"ne",0.0218539606283015,2019
"48E6",-3.5,59.75,NA,NA,"nw",0,2019
"48E7",-2.5,59.75,NA,NA,"nw",0,2019
"48E8",-1.5,59.75,NA,NA,"nw",0.032867867426691,2019
"48E9",-0.5,59.75,NA,NA,"nw",0.0100139813038331,2019
"48F0",0.5,59.75,NA,NA,"nw",0.00678559286645795,2019
"48F1",1.5,59.75,NA,NA,"nw",0.0316071110664907,2019
"48F2",2.5,59.75,NA,NA,"ne",0.00372917320884783,2019
"48F3",3.5,59.75,NA,NA,"ne",0.00852350835694665,2019
"49E6",-3.5,60.25,NA,NA,"nw",0,2019
"49E7",-2.5,60.25,NA,NA,"nw",0,2019
"49E8",-1.5,60.25,NA,NA,"nw",0.0780696720117264,2019
"49E9",-0.5,60.25,NA,NA,"nw",0.00397886427298192,2019
"49F0",0.5,60.25,NA,NA,"nw",0.0041320815631375,2019
"49F1",1.5,60.25,NA,NA,"nw",0,2019
"49F2",2.5,60.25,NA,NA,"ne",0,2019
"49F3",3.5,60.25,NA,NA,"ne",0.00426254743628023,2019
"50E7",-2.5,60.75,NA,NA,"nw",0,2019
"50E8",-1.5,60.75,NA,NA,"nw",0,2019
"50E9",-0.5,60.75,NA,NA,"nw",0,2019
"50F0",0.5,60.75,NA,NA,"nw",0,2019
"50F1",1.5,60.75,NA,NA,"nw",0.00467617339933516,2019
"50F2",2.5,60.75,NA,NA,"ne",0,2019
"50F3",3.5,60.75,NA,NA,"ne",0,2019
"51E8",-1.5,61.25,NA,NA,"nw",0,2019
"51E9",-0.5,61.25,NA,NA,"nw",0,2019
"51F0",0.5,61.25,NA,NA,"nw",0,2019
"51F1",1.5,61.25,NA,NA,"nw",0.00618870163734189,2019
"51F2",2.5,61.25,NA,NA,"ne",0,2019
"52E9",-0.5,61.75,NA,NA,"nw",0,2019
"52F0",0.5,61.75,NA,NA,"nw",0,2019
"52F1",1.5,61.75,NA,NA,"nw",0,2019
"31F1",1.5,51.25,NA,NA,"ch",0,2020
"31F2",2.5,51.25,NA,NA,"ch",0.00234922522421593,2020
"32F1",1.5,51.75,NA,NA,"ch",0,2020
"32F2",2.5,51.75,NA,NA,"ch",0.0543776157593358,2020
"32F3",3.5,51.75,NA,NA,"ch",0.00459485861470616,2020
"33F1",1.5,52.25,NA,NA,"ch",0.0254443758464072,2020
"33F2",2.5,52.25,NA,NA,"ch",0.149222510795304,2020
"33F3",3.5,52.25,NA,NA,"ch",0.146971468718857,2020
"33F4",4.5,52.25,NA,NA,"ch",0.0260235529041847,2020
"34F1",1.5,52.75,NA,NA,"ch",0.124895140121939,2020
"34F2",2.5,52.75,NA,NA,"ch",0.034557389924571,2020
"34F3",3.5,52.75,NA,NA,"ch",0,2020
"34F4",4.5,52.75,NA,NA,"ch",0.0279281269024823,2020
"35F0",0.5,53.25,NA,NA,"sw",0.00298015692314295,2020
"35F1",1.5,53.25,NA,NA,"sw",0.101432757735725,2020
"35F2",2.5,53.25,NA,NA,"se",0.300944675704287,2020
"35F3",3.5,53.25,NA,NA,"se",0.135587161821025,2020
"35F4",4.5,53.25,NA,NA,"se",0.0696267462947638,2020
"36F0",0.5,53.75,NA,NA,"sw",0.0431622482744917,2020
"36F1",1.5,53.75,NA,NA,"sw",0.189478090608841,2020
"36F2",2.5,53.75,NA,NA,"se",0.268238718330517,2020
"36F3",3.5,53.75,NA,NA,"se",0.526303906009283,2020
"36F4",4.5,53.75,NA,NA,"se",0.606841141139999,2020
"36F5",5.5,53.75,NA,NA,"se",0.00851576950196374,2020
"36F6",6.5,53.75,NA,NA,"se",0.0241023008073922,2020
"36F7",7.5,53.75,NA,NA,"se",0.119277101449166,2020
"37E9",-0.5,54.25,NA,NA,"sw",0.28936160687414,2020
"37F0",0.5,54.25,NA,NA,"sw",0.133481273997884,2020
"37F1",1.5,54.25,NA,NA,"sw",0.177731730842691,2020
"37F2",2.5,54.25,NA,NA,"se",0.0552590962152972,2020
"37F3",3.5,54.25,NA,NA,"se",0.203993883079826,2020
"37F4",4.5,54.25,NA,NA,"se",0.723549774861662,2020
"37F5",5.5,54.25,NA,NA,"se",0.415223715778486,2020
"37F6",6.5,54.25,NA,NA,"se",0.255070425639731,2020
"37F7",7.5,54.25,NA,NA,"se",0.059525164476482,2020
"37F8",8.5,54.25,NA,NA,"se",0,2020
"38F0",0.5,54.75,NA,NA,"sw",0.0403637763449077,2020
"38F1",1.5,54.75,NA,NA,"sw",0.0310992894163141,2020
"38F2",2.5,54.75,NA,NA,"se",0.0418470710354561,2020
"38F3",3.5,54.75,NA,NA,"se",0.0508364968117311,2020
"38F4",4.5,54.75,NA,NA,"se",0.700206656396177,2020
"38F5",5.5,54.75,NA,NA,"se",0.450279676405136,2020
"38F6",6.5,54.75,NA,NA,"se",1.02693208788597,2020
"38F7",7.5,54.75,NA,NA,"se",0.0501042001569172,2020
"38F8",8.5,54.75,NA,NA,"se",0,2020
"39E8",-1.5,55.25,NA,NA,"sw",0.510702931647963,2020
"39E9",-0.5,55.25,NA,NA,"sw",0.117688249800999,2020
"39F0",0.5,55.25,NA,NA,"sw",0.0905107926263772,2020
"39F1",1.5,55.25,NA,NA,"sw",0.283110620214692,2020
"39F2",2.5,55.25,NA,NA,"se",0.106487718643229,2020
"39F3",3.5,55.25,NA,NA,"se",0.0815515265209355,2020
"39F4",4.5,55.25,NA,NA,"se",0.129049487497173,2020
"39F5",5.5,55.25,NA,NA,"se",0.0833582726125237,2020
"39F6",6.5,55.25,NA,NA,"se",0.451663002463761,2020
"39F7",7.5,55.25,NA,NA,"se",0.199796943577016,2020
"39F8",8.5,55.25,NA,NA,"se",0,2020
"40E8",-1.5,55.75,NA,NA,"cw",0.187446465991758,2020
"40E9",-0.5,55.75,NA,NA,"cw",0.223561644329417,2020
"40F0",0.5,55.75,NA,NA,"cw",0.143095365510884,2020
"40F1",1.5,55.75,NA,NA,"cw",0.519207887756084,2020
"40F2",2.5,55.75,NA,NA,"ce",0.1517056804267,2020
"40F3",3.5,55.75,NA,NA,"ce",0.135651337399395,2020
"40F4",4.5,55.75,NA,NA,"ce",0.0554811075478924,2020
"40F5",5.5,55.75,NA,NA,"ce",0.335333383647148,2020
"40F6",6.5,55.75,NA,NA,"ce",0.373166544767943,2020
"40F7",7.5,55.75,NA,NA,"ce",0.29309194354717,2020
"41E7",-2.5,56.25,NA,NA,"cw",0.0726877570900246,2020
"41E8",-1.5,56.25,NA,NA,"cw",0.0727090679259057,2020
"41E9",-0.5,56.25,NA,NA,"cw",0.134085716842442,2020
"41F0",0.5,56.25,NA,NA,"cw",0.419493188320208,2020
"41F1",1.5,56.25,NA,NA,"cw",0.221435401254091,2020
"41F2",2.5,56.25,NA,NA,"ce",0.176738322461681,2020
"41F3",3.5,56.25,NA,NA,"ce",0.113063922053778,2020
"41F4",4.5,56.25,NA,NA,"ce",0.143677742525217,2020
"41F5",5.5,56.25,NA,NA,"ce",0.254821961066922,2020
"41F6",6.5,56.25,NA,NA,"ce",0.268136010449758,2020
"41F7",7.5,56.25,NA,NA,"ce",0.175245273049646,2020
"41G1",11.5,56.25,NA,NA,"ka",0.0193388865908786,2020
"41G2",12.5,56.25,NA,NA,"ka",0.00529522426255458,2020
"42E7",-2.5,56.75,NA,NA,"cw",0.00880407241173477,2020
"42E8",-1.5,56.75,NA,NA,"cw",0.1785730095771,2020
"42E9",-0.5,56.75,NA,NA,"cw",0.125534847679353,2020
"42F0",0.5,56.75,NA,NA,"cw",0.394705970122355,2020
"42F1",1.5,56.75,NA,NA,"cw",0.286893651246061,2020
"42F2",2.5,56.75,NA,NA,"ce",0.124258132494759,2020
"42F3",3.5,56.75,NA,NA,"ce",0.460375574158838,2020
"42F4",4.5,56.75,NA,NA,"ce",0.223000590974429,2020
"42F5",5.5,56.75,NA,NA,"ce",0.217509551435753,2020
"42F6",6.5,56.75,NA,NA,"ce",0.0672388534683203,2020
"42F7",7.5,56.75,NA,NA,"ce",0.0795481778122279,2020
"42G1",11.5,56.75,NA,NA,"ka",0.0349328331911144,2020
"42G2",12.5,56.75,NA,NA,"ka",0.00494636630180382,2020
"43E8",-1.5,57.25,NA,NA,"cw",0.0259416382317488,2020
"43E9",-0.5,57.25,NA,NA,"cw",0.122510481142471,2020
"43F0",0.5,57.25,NA,NA,"cw",0.0884098717059492,2020
"43F1",1.5,57.25,NA,NA,"cw",0.260738343780181,2020
"43F2",2.5,57.25,NA,NA,"ce",0.275624704269267,2020
"43F3",3.5,57.25,NA,NA,"ce",0.105733672100548,2020
"43F4",4.5,57.25,NA,NA,"ce",0.124950634584379,2020
"43F5",5.5,57.25,NA,NA,"ce",0.0355772005145835,2020
"43F6",6.5,57.25,NA,NA,"ce",0.0358489449319473,2020
"43F7",7.5,57.25,NA,NA,"ce",0.0319744669769759,2020
"43F8",8.5,57.25,NA,NA,"ce",0.0667475283129924,2020
"43F9",9.5,57.25,NA,NA,"ka",0.0072710123056884,2020
"43G0",10.5,57.25,NA,NA,"ka",0.0974415740322103,2020
"43G1",11.5,57.25,NA,NA,"ka",0.0128599825261467,2020
"43G2",12.5,57.25,NA,NA,"ka",0,2020
"44E6",-3.5,57.75,NA,NA,"cw",0.0888170101958939,2020
"44E7",-2.5,57.75,NA,NA,"cw",0.178849860295193,2020
"44E8",-1.5,57.75,NA,NA,"cw",0.0312334064246626,2020
"44E9",-0.5,57.75,NA,NA,"cw",0.145822446957562,2020
"44F0",0.5,57.75,NA,NA,"cw",0.082696083493918,2020
"44F1",1.5,57.75,NA,NA,"cw",0.0448519133294691,2020
"44F2",2.5,57.75,NA,NA,"ce",0.247346727863452,2020
"44F3",3.5,57.75,NA,NA,"ce",0.19292109307174,2020
"44F4",4.5,57.75,NA,NA,"ce",0.005306281070844,2020
"44F5",5.5,57.75,NA,NA,"ce",0.0303773840843903,2020
"44F8",8.5,57.75,NA,NA,"ce",0.0184310535327924,2020
"44F9",9.5,57.75,NA,NA,"ka",0.158470559838042,2020
"44G0",10.5,57.75,NA,NA,"ka",0.152037743178391,2020
"44G1",11.5,57.75,NA,NA,"ka",0.104095689591076,2020
"45E6",-3.5,58.25,NA,NA,"cw",0.0194376217177578,2020
"45E7",-2.5,58.25,NA,NA,"cw",0.127747878861797,2020
"45E8",-1.5,58.25,NA,NA,"cw",0.136180930759766,2020
"45E9",-0.5,58.25,NA,NA,"cw",0.0905958960420883,2020
"45F0",0.5,58.25,NA,NA,"cw",0.00805811584777109,2020
"45F1",1.5,58.25,NA,NA,"cw",0.177812807856906,2020
"45F2",2.5,58.25,NA,NA,"ce",0.165658354690518,2020
"45F3",3.5,58.25,NA,NA,"ce",0,2020
"45F4",4.5,58.25,NA,NA,"ce",0.00480483095197745,2020
"45F9",9.5,58.25,NA,NA,"ka",0.0043040632101008,2020
"45G0",10.5,58.25,NA,NA,"ka",0.0102220929478984,2020
"45G1",11.5,58.25,NA,NA,"ka",0.0560118667101243,2020
"46E6",-3.5,58.75,NA,NA,"nw",0.0231917247234597,2020
"46E7",-2.5,58.75,NA,NA,"nw",0.0281118096334228,2020
"46E8",-1.5,58.75,NA,NA,"nw",0.0661134214316598,2020
"46E9",-0.5,58.75,NA,NA,"nw",0.00474003487300536,2020
"46F0",0.5,58.75,NA,NA,"nw",0.0245915744672971,2020
"46F1",1.5,58.75,NA,NA,"nw",0.0680329287774015,2020
"46F2",2.5,58.75,NA,NA,"ne",0.00905096944533414,2020
"46F3",3.5,58.75,NA,NA,"ne",0,2020
"46G0",10.5,58.75,NA,NA,"ka",0.223641392184934,2020
"47E6",-3.5,59.25,NA,NA,"nw",0.0219482148842195,2020
"47E7",-2.5,59.25,NA,NA,"nw",0.0208987737714104,2020
"47E8",-1.5,59.25,NA,NA,"nw",0.041366302091713,2020
"47E9",-0.5,59.25,NA,NA,"nw",0.155612496695841,2020
"47F2",2.5,59.25,NA,NA,"ne",0,2020
"47F3",3.5,59.25,NA,NA,"ne",0,2020
"48E6",-3.5,59.75,NA,NA,"nw",0,2020
"48E7",-2.5,59.75,NA,NA,"nw",0.00544816674092518,2020
"48E8",-1.5,59.75,NA,NA,"nw",0.0142728296765242,2020
"48E9",-0.5,59.75,NA,NA,"nw",0,2020
"48F2",2.5,59.75,NA,NA,"ne",0,2020
"48F3",3.5,59.75,NA,NA,"ne",0,2020
"49E6",-3.5,60.25,NA,NA,"nw",0,2020
"49E7",-2.5,60.25,NA,NA,"nw",0,2020
"49E8",-1.5,60.25,NA,NA,"nw",0.0245980958949327,2020
"49E9",-0.5,60.25,NA,NA,"nw",0,2020
"49F0",0.5,60.25,NA,NA,"nw",0,2020
"49F2",2.5,60.25,NA,NA,"ne",0,2020
"49F3",3.5,60.25,NA,NA,"ne",0,2020
"50E7",-2.5,60.75,NA,NA,"nw",0,2020
"50E8",-1.5,60.75,NA,NA,"nw",0,2020
"50E9",-0.5,60.75,NA,NA,"nw",0,2020
"50F0",0.5,60.75,NA,NA,"nw",0,2020
"51E8",-1.5,61.25,NA,NA,"nw",0,2020
"51E9",-0.5,61.25,NA,NA,"nw",0,2020
"51F0",0.5,61.25,NA,NA,"nw",0,2020
"31F1",1.5,51.25,NA,NA,"ch",0.00324897337856193,2021
"31F2",2.5,51.25,NA,NA,"ch",0.00668181969940884,2021
"32F1",1.5,51.75,NA,NA,"ch",0,2021
"32F2",2.5,51.75,NA,NA,"ch",0.456499362732066,2021
"32F3",3.5,51.75,NA,NA,"ch",0.000598325454583747,2021
"33F1",1.5,52.25,NA,NA,"ch",0,2021
"33F2",2.5,52.25,NA,NA,"ch",0.039816555538056,2021
"33F3",3.5,52.25,NA,NA,"ch",0.983542464987604,2021
"33F4",4.5,52.25,NA,NA,"ch",0.29961905674829,2021
"34F1",1.5,52.75,NA,NA,"ch",0.0438519045174478,2021
"34F2",2.5,52.75,NA,NA,"ch",0.0205751105259831,2021
"34F3",3.5,52.75,NA,NA,"ch",0.651255162902186,2021
"34F4",4.5,52.75,NA,NA,"ch",1.10401351517747,2021
"35F0",0.5,53.25,NA,NA,"sw",0.134946145386282,2021
"35F1",1.5,53.25,NA,NA,"sw",0.39847601824556,2021
"35F2",2.5,53.25,NA,NA,"se",0.196430426430431,2021
"35F3",3.5,53.25,NA,NA,"se",0.0376874462850708,2021
"35F4",4.5,53.25,NA,NA,"se",0.464602857970838,2021
"36F0",0.5,53.75,NA,NA,"sw",0.225886302781596,2021
"36F1",1.5,53.75,NA,NA,"sw",0.0469793488138681,2021
"36F2",2.5,53.75,NA,NA,"se",0.362447508559124,2021
"36F3",3.5,53.75,NA,NA,"se",0.220289785481765,2021
"36F4",4.5,53.75,NA,NA,"se",0.412620484499561,2021
"36F5",5.5,53.75,NA,NA,"se",0.565972256754657,2021
"36F6",6.5,53.75,NA,NA,"se",0.0867522892132803,2021
"36F7",7.5,53.75,NA,NA,"se",0.0656733243357874,2021
"37E9",-0.5,54.25,NA,NA,"sw",0.440863225664737,2021
"37F0",0.5,54.25,NA,NA,"sw",0.503961309478033,2021
"37F1",1.5,54.25,NA,NA,"sw",0.00852547000617005,2021
"37F2",2.5,54.25,NA,NA,"se",0.0312689748110256,2021
"37F3",3.5,54.25,NA,NA,"se",0.0870580914630266,2021
"37F4",4.5,54.25,NA,NA,"se",0.365572155834776,2021
"37F5",5.5,54.25,NA,NA,"se",0.308156807494911,2021
"37F6",6.5,54.25,NA,NA,"se",0.377564583345465,2021
"37F7",7.5,54.25,NA,NA,"se",0.0762255652048776,2021
"37F8",8.5,54.25,NA,NA,"se",0.0261498514332216,2021
"38E9",-0.5,54.75,NA,NA,"sw",0.342538305036607,2021
"38F0",0.5,54.75,NA,NA,"sw",0.217281435306926,2021
"38F1",1.5,54.75,NA,NA,"sw",0.018495907304068,2021
"38F2",2.5,54.75,NA,NA,"se",0.0184163989821899,2021
"38F3",3.5,54.75,NA,NA,"se",0.202925013118223,2021
"38F4",4.5,54.75,NA,NA,"se",0.272844299493979,2021
"38F5",5.5,54.75,NA,NA,"se",0.314003844184707,2021
"38F6",6.5,54.75,NA,NA,"se",0.246098114089181,2021
"38F7",7.5,54.75,NA,NA,"se",0.0778171144086831,2021
"38F8",8.5,54.75,NA,NA,"se",0.0128237952758296,2021
"39E8",-1.5,55.25,NA,NA,"sw",0.470918577630353,2021
"39E9",-0.5,55.25,NA,NA,"sw",0.32525569642834,2021
"39F0",0.5,55.25,NA,NA,"sw",0.116279111564914,2021
"39F1",1.5,55.25,NA,NA,"sw",0.0895979300974049,2021
"39F2",2.5,55.25,NA,NA,"se",0.123732065391655,2021
"39F3",3.5,55.25,NA,NA,"se",0.157438158867684,2021
"39F4",4.5,55.25,NA,NA,"se",0.130801704631212,2021
"39F5",5.5,55.25,NA,NA,"se",0.0476944331279222,2021
"39F6",6.5,55.25,NA,NA,"se",0.0418213369136103,2021
"39F7",7.5,55.25,NA,NA,"se",0.0120368160561402,2021
"39F8",8.5,55.25,NA,NA,"se",0,2021
"40E8",-1.5,55.75,NA,NA,"cw",0.122669704768086,2021
"40E9",-0.5,55.75,NA,NA,"cw",0.0749457129748742,2021
"40F0",0.5,55.75,NA,NA,"cw",0.146620806098478,2021
"40F1",1.5,55.75,NA,NA,"cw",0.0222423911459639,2021
"40F2",2.5,55.75,NA,NA,"ce",0.0872595406222959,2021
"40F3",3.5,55.75,NA,NA,"ce",0.0599994519839165,2021
"40F4",4.5,55.75,NA,NA,"ce",0.0293803459567492,2021
"40F5",5.5,55.75,NA,NA,"ce",0.0703536236675046,2021
"40F6",6.5,55.75,NA,NA,"ce",0.309477801773947,2021
"40F7",7.5,55.75,NA,NA,"ce",0.0540983509555942,2021
"41E7",-2.5,56.25,NA,NA,"cw",0.444940628324232,2021
"41E8",-1.5,56.25,NA,NA,"cw",0.728653296138672,2021
"41E9",-0.5,56.25,NA,NA,"cw",0.159770488119373,2021
"41F0",0.5,56.25,NA,NA,"cw",0.0259683091830537,2021
"41F1",1.5,56.25,NA,NA,"cw",0.0576039748183447,2021
"41F2",2.5,56.25,NA,NA,"ce",0.0263353633636754,2021
"41F3",3.5,56.25,NA,NA,"ce",0.0167287282032057,2021
"41F4",4.5,56.25,NA,NA,"ce",0.0236774332972112,2021
"41F5",5.5,56.25,NA,NA,"ce",0.16073558030003,2021
"41F6",6.5,56.25,NA,NA,"ce",0.0356018721074692,2021
"41F7",7.5,56.25,NA,NA,"ce",0.0257307948948011,2021
"41G1",11.5,56.25,NA,NA,"ka",0.00948054560768716,2021
"41G2",12.5,56.25,NA,NA,"ka",0.00187293134732688,2021
"42E7",-2.5,56.75,NA,NA,"cw",3.29870746888638,2021
"42E8",-1.5,56.75,NA,NA,"cw",1.83110298901901,2021
"42E9",-0.5,56.75,NA,NA,"cw",0.391404068649006,2021
"42F0",0.5,56.75,NA,NA,"cw",0.684197641176693,2021
"42F1",1.5,56.75,NA,NA,"cw",0.462424340241308,2021
"42F2",2.5,56.75,NA,NA,"ce",0.162836371518551,2021
"42F3",3.5,56.75,NA,NA,"ce",0.0985054203859911,2021
"42F4",4.5,56.75,NA,NA,"ce",0.0533557559996369,2021
"42F5",5.5,56.75,NA,NA,"ce",0.0205052956763991,2021
"42F6",6.5,56.75,NA,NA,"ce",0.0537170362885279,2021
"42F7",7.5,56.75,NA,NA,"ce",0.113075163527195,2021
"42G1",11.5,56.75,NA,NA,"ka",0.00326843385801139,2021
"42G2",12.5,56.75,NA,NA,"ka",0.00187467708687179,2021
"43E8",-1.5,57.25,NA,NA,"cw",0.254060383350146,2021
"43E9",-0.5,57.25,NA,NA,"cw",0.30285349595326,2021
"43F0",0.5,57.25,NA,NA,"cw",0.0709584661040551,2021
"43F1",1.5,57.25,NA,NA,"cw",0.239741276400267,2021
"43F2",2.5,57.25,NA,NA,"ce",0.0935684701699076,2021
"43F3",3.5,57.25,NA,NA,"ce",0.0492890445507492,2021
"43F4",4.5,57.25,NA,NA,"ce",0.0198530625272827,2021
"43F5",5.5,57.25,NA,NA,"ce",0.01211245878043,2021
"43F6",6.5,57.25,NA,NA,"ce",0,2021
"43F7",7.5,57.25,NA,NA,"ce",0.0128167670211406,2021
"43F8",8.5,57.25,NA,NA,"ce",0.214512886098329,2021
"43F9",9.5,57.25,NA,NA,"ka",0.0583794254476135,2021
"43G0",10.5,57.25,NA,NA,"ka",0.00966149662224213,2021
"43G1",11.5,57.25,NA,NA,"ka",0.00182322408250502,2021
"43G2",12.5,57.25,NA,NA,"ka",0,2021
"44E6",-3.5,57.75,NA,NA,"cw",0.497713124116346,2021
"44E7",-2.5,57.75,NA,NA,"cw",0.309171657788712,2021
"44E8",-1.5,57.75,NA,NA,"cw",0.387310256915095,2021
"44E9",-0.5,57.75,NA,NA,"cw",0.172322536986956,2021
"44F0",0.5,57.75,NA,NA,"cw",0.0971872328924725,2021
"44F1",1.5,57.75,NA,NA,"cw",0.0448096428102546,2021
"44F2",2.5,57.75,NA,NA,"ce",0.154800129155902,2021
"44F3",3.5,57.75,NA,NA,"ce",0.0935088510708678,2021
"44F4",4.5,57.75,NA,NA,"ce",0.0148987256769862,2021
"44F5",5.5,57.75,NA,NA,"ce",0,2021
"44F6",NA,NA,NA,NA,"ce",0,2021
"44F8",8.5,57.75,NA,NA,"ce",0,2021
"44F9",9.5,57.75,NA,NA,"ka",0.11791687890344,2021
"44G0",10.5,57.75,NA,NA,"ka",0.0562650436582781,2021
"44G1",11.5,57.75,NA,NA,"ka",0,2021
"45E6",-3.5,58.25,NA,NA,"cw",0.0439104456280464,2021
"45E7",-2.5,58.25,NA,NA,"cw",0.0342492174564204,2021
"45E8",-1.5,58.25,NA,NA,"cw",0.0254970632244436,2021
"45E9",-0.5,58.25,NA,NA,"cw",0.0117053246878609,2021
"45F0",0.5,58.25,NA,NA,"cw",0.0152855834542138,2021
"45F1",1.5,58.25,NA,NA,"cw",0.0237040745960023,2021
"45F2",2.5,58.25,NA,NA,"ce",0.0412295346424615,2021
"45F3",3.5,58.25,NA,NA,"ce",0.0159167831893007,2021
"45F4",4.5,58.25,NA,NA,"ce",0.00393995719567463,2021
"45F5",NA,NA,NA,NA,"ce",0,2021
"45F9",9.5,58.25,NA,NA,"ka",0.0175750703000313,2021
"45G0",10.5,58.25,NA,NA,"ka",0.013117912192931,2021
"45G1",11.5,58.25,NA,NA,"ka",0,2021
"46E6",-3.5,58.75,NA,NA,"nw",0.171993864851023,2021
"46E7",-2.5,58.75,NA,NA,"nw",0.0109353473878262,2021
"46E8",-1.5,58.75,NA,NA,"nw",0.0150658283325392,2021
"46E9",-0.5,58.75,NA,NA,"nw",0,2021
"46F0",0.5,58.75,NA,NA,"nw",0,2021
"46F1",1.5,58.75,NA,NA,"nw",0.00928311149312353,2021
"46F2",2.5,58.75,NA,NA,"ne",0.0153387139206672,2021
"46F3",3.5,58.75,NA,NA,"ne",0,2021
"46F4",NA,NA,NA,NA,"ne",0,2021
"46F9",9.5,58.75,NA,NA,"ka",0,2021
